id,type,prediction,score,review_id
1872,PNN,negative,0.9843785166740417,1783
1873,PNN,positive,0.9852973818778992,1784
1874,PNN,negative,0.9456969499588013,1785
1875,PNN,negative,0.9012865424156189,1806
1876,PNN,negative,0.9788934588432312,1786
1877,PNN,negative,0.9891708493232727,1787
1878,PNN,negative,0.9830641150474548,1788
1879,PNN,negative,0.9916583895683289,1789
1880,PNN,negative,0.9921742677688599,1790
1881,PNN,negative,0.9921528697013855,1791
1882,PNN,negative,0.4466611444950104,1988
1883,PNN,positive,0.9864895343780518,2791
1884,PNN,negative,0.9911959171295166,1793
1885,PNN,negative,0.9897981882095337,1794
1886,PNN,negative,0.99114590883255,1795
1887,PNN,negative,0.9932664632797241,1796
1888,PNN,negative,0.9415244460105896,1797
1889,PNN,negative,0.9912868142127991,1798
1890,PNN,negative,0.9816251397132874,1799
1891,PNN,negative,0.9284164905548096,1800
1892,PNN,negative,0.9929473400115967,1801
1893,PNN,negative,0.9905113577842712,1802
1894,PNN,negative,0.9851498603820801,1803
1895,PNN,negative,0.9934262037277222,1804
1896,PNN,negative,0.9779502749443054,1805
1897,PNN,negative,0.9496586322784424,1807
1898,PNN,negative,0.9936819076538086,1808
1899,PNN,negative,0.9627736210823059,1809
1900,PNN,negative,0.9175366163253784,3172
1901,PNN,negative,0.9916180968284607,1811
1902,PNN,negative,0.9907106757164001,1812
1903,PNN,negative,0.9915526509284973,1813
1904,PNN,negative,0.9921215772628784,1814
1905,PNN,negative,0.9861252903938293,1815
1906,PNN,negative,0.9839036464691162,1816
1907,PNN,negative,0.9832673668861389,1817
1908,PNN,negative,0.9905688762664795,1818
1909,PNN,negative,0.9913568496704102,1819
1910,PNN,negative,0.9894294142723083,1820
1911,PNN,negative,0.9379605650901794,1821
1912,PNN,negative,0.9893832802772522,1822
1913,PNN,negative,0.8334134221076965,1823
1914,PNN,negative,0.9911108016967773,1824
1915,PNN,positive,0.9886781573295593,2951
1916,PNN,negative,0.9907475709915161,1826
1917,PNN,negative,0.8387317061424255,3729
1918,PNN,negative,0.9879735708236694,1827
1919,PNN,negative,0.9882054328918457,1828
1920,PNN,negative,0.9108014702796936,1829
1921,PNN,positive,0.9646251797676086,1830
1922,PNN,negative,0.9914729595184326,1831
1923,PNN,negative,0.9916150569915771,1832
1924,PNN,negative,0.989421546459198,1833
1925,PNN,negative,0.9812613725662231,1834
1926,PNN,negative,0.992337167263031,1835
1927,PNN,negative,0.9901008009910583,1836
1928,PNN,negative,0.9702221751213074,1837
1929,PNN,negative,0.9891995191574097,1838
1930,PNN,negative,0.9928169250488281,1839
1931,PNN,positive,0.9867956638336182,1840
1932,PNN,negative,0.7370033264160156,1841
1933,PNN,negative,0.9318631887435913,1842
1934,PNN,negative,0.9774224758148193,1843
1935,PNN,negative,0.9774709939956665,1844
1936,PNN,positive,0.9674512147903442,1845
1937,PNN,negative,0.8969194889068604,2100
1938,PNN,positive,0.9825436472892761,1930
1939,PNN,negative,0.9924801588058472,1846
1940,PNN,negative,0.9677653908729553,1847
1941,PNN,negative,0.9921785593032837,1848
1942,PNN,negative,0.9933517575263977,1849
1943,PNN,negative,0.972115159034729,1850
1944,PNN,negative,0.992132842540741,1851
1945,PNN,negative,0.9910542368888855,1852
1946,PNN,negative,0.9911994338035583,1853
1947,PNN,negative,0.9897655844688416,1854
1948,PNN,negative,0.980290412902832,1855
1949,PNN,negative,0.9863836765289307,1856
1950,PNN,negative,0.9791935086250305,1857
1951,PNN,negative,0.9819419384002686,1858
1952,PNN,negative,0.988052248954773,1859
1953,PNN,positive,0.9046726822853088,3730
1954,PNN,negative,0.967536449432373,1860
1955,PNN,negative,0.9481551051139832,1931
1956,PNN,negative,0.987643837928772,1861
1957,PNN,negative,0.993559718132019,1862
1958,PNN,negative,0.985466718673706,1863
1959,PNN,negative,0.9887481927871704,1864
1960,PNN,negative,0.9914863109588623,1865
1961,PNN,negative,0.9841719269752502,1866
1962,PNN,negative,0.9861941933631897,1867
1963,PNN,negative,0.9939101934432983,1868
1964,PNN,negative,0.987478494644165,1869
1965,PNN,negative,0.9814181923866272,1870
1966,PNN,negative,0.9871976971626282,1871
1967,PNN,negative,0.9830197691917419,1872
1968,PNN,negative,0.9847421646118164,1873
1969,PNN,negative,0.9860602617263794,1874
1970,PNN,neutral,0.6268466711044312,3731
1971,PNN,negative,0.9820302128791809,1875
1972,PNN,negative,0.986883819103241,1876
1973,PNN,negative,0.9923288226127625,1877
1974,PNN,positive,0.9853635430335999,2989
1975,PNN,negative,0.9932636022567749,1878
1976,PNN,negative,0.9915688633918762,1879
1977,PNN,negative,0.8463988900184631,1880
1978,PNN,negative,0.9928267002105713,1881
1979,PNN,positive,0.9091472625732422,1882
1980,PNN,negative,0.9915976524353027,1883
1981,PNN,negative,0.9916253685951233,1884
1982,PNN,positive,0.4763757288455963,1885
1983,PNN,negative,0.9889764189720154,1886
1984,PNN,negative,0.977961540222168,1887
1985,PNN,negative,0.9803515076637268,1888
1986,PNN,negative,0.9870703816413879,1889
1987,PNN,negative,0.9891790151596069,1890
1988,PNN,negative,0.97930908203125,2101
1989,PNN,negative,0.9907830953598022,1891
1990,PNN,negative,0.8432145714759827,1892
1991,PNN,negative,0.9909693598747253,1893
1992,PNN,negative,0.9876370429992676,1894
1993,PNN,negative,0.9839005470275879,1895
1994,PNN,negative,0.9915555119514465,1896
1995,PNN,negative,0.9929966330528259,1897
1996,PNN,negative,0.9906312823295593,1898
1997,PNN,negative,0.9873150587081909,1899
1998,PNN,negative,0.987429678440094,1900
1999,PNN,negative,0.9913095235824585,1901
2000,PNN,negative,0.9549002647399902,1902
2001,PNN,negative,0.9925024509429932,1903
2002,PNN,negative,0.9787324070930481,1904
2003,PNN,negative,0.9936501383781433,1905
2004,PNN,negative,0.9824206233024597,1906
2005,PNN,negative,0.9905827045440674,1908
2006,PNN,negative,0.9921757578849792,1909
2007,PNN,negative,0.513430655002594,1910
2008,PNN,negative,0.9934076070785522,1911
2009,PNN,negative,0.9914476871490479,1912
2010,PNN,negative,0.9734733700752258,1969
2011,PNN,negative,0.9866324067115784,1913
2012,PNN,negative,0.987652063369751,1914
2013,PNN,negative,0.9857239127159119,1915
2014,PNN,negative,0.9863727688789368,1916
2015,PNN,negative,0.9886839985847473,1917
2016,PNN,negative,0.9866372346878052,1918
2017,PNN,negative,0.9882358312606812,1919
2018,PNN,negative,0.9923880100250244,1920
2019,PNN,negative,0.9912712574005127,1921
2020,PNN,negative,0.9846446514129639,1922
2021,PNN,negative,0.9858714938163757,1923
2022,PNN,negative,0.9842615127563477,1924
2023,PNN,negative,0.9903953671455383,1925
2024,PNN,negative,0.9899765849113464,1926
2025,PNN,negative,0.9889670014381409,1927
2026,PNN,negative,0.9907806515693665,1928
2027,PNN,negative,0.9931578040122986,1929
2028,PNN,negative,0.9933584332466125,1932
2029,PNN,negative,0.9837109446525574,1933
2030,PNN,negative,0.9908080697059631,1934
2031,PNN,negative,0.6995974779129028,1935
2032,PNN,negative,0.9930403232574463,1936
2033,PNN,negative,0.9910029172897339,1937
2034,PNN,negative,0.9847144484519958,1938
2035,PNN,negative,0.9903806447982788,1939
2036,PNN,negative,0.9107488393783569,1940
2037,PNN,negative,0.9923315048217773,1941
2038,PNN,negative,0.9858604669570923,1942
2039,PNN,negative,0.9379968643188477,1943
2040,PNN,negative,0.9732292890548706,1944
2041,PNN,negative,0.9884413480758667,1945
2042,PNN,negative,0.9920513033866882,1946
2043,PNN,negative,0.9829859137535095,1947
2044,PNN,negative,0.9872272610664368,1948
2045,PNN,negative,0.972705602645874,1949
2046,PNN,negative,0.753871738910675,1950
2047,PNN,negative,0.992009162902832,1951
2048,PNN,negative,0.9934984445571899,1952
2049,PNN,negative,0.9797195792198181,1953
2050,PNN,positive,0.9574688673019409,1954
2051,PNN,negative,0.9733721613883972,1955
2052,PNN,positive,0.9860969185829163,3732
2053,PNN,negative,0.9872499108314514,1956
2054,PNN,positive,0.9588751196861267,1957
2055,PNN,negative,0.9915862083435059,1958
2056,PNN,negative,0.9790967106819153,1959
2057,PNN,negative,0.9528678059577942,1960
2058,PNN,negative,0.9756045341491699,1961
2059,PNN,negative,0.9754419922828674,1962
2060,PNN,negative,0.9888488054275513,1963
2061,PNN,negative,0.9847158193588257,1964
2062,PNN,negative,0.9471256136894226,1965
2063,PNN,negative,0.9932942390441895,1966
2064,PNN,negative,0.978546679019928,1967
2065,PNN,negative,0.9881113767623901,1968
2066,PNN,negative,0.9871861338615417,2168
2067,PNN,negative,0.991843044757843,1970
2068,PNN,negative,0.9361250400543213,2118
2069,PNN,positive,0.9169301390647888,1972
2070,PNN,negative,0.9837715029716492,1973
2071,PNN,negative,0.9882206916809082,1974
2072,PNN,negative,0.979119598865509,1975
2073,PNN,negative,0.98689866065979,1976
2074,PNN,positive,0.9057143926620483,1977
2075,PNN,negative,0.9825876355171204,1978
2076,PNN,negative,0.9934940934181213,1979
2077,PNN,positive,0.8283995985984802,1980
2078,PNN,negative,0.9896124005317688,1981
2079,PNN,negative,0.9841008186340332,1982
2080,PNN,negative,0.9928141236305237,1983
2081,PNN,negative,0.9918145537376404,1984
2082,PNN,negative,0.9901047348976135,1985
2083,PNN,negative,0.9899011850357056,1986
2084,PNN,negative,0.9889004230499268,2058
2085,PNN,negative,0.991813063621521,1987
2086,PNN,negative,0.9933453798294067,1989
2087,PNN,negative,0.9874135255813599,1990
2088,PNN,negative,0.9877925515174866,1991
2089,PNN,negative,0.9898583292961121,1992
2090,PNN,negative,0.9919995665550232,1993
2091,PNN,negative,0.9863811135292053,1994
2092,PNN,negative,0.9847714304924011,1995
2093,PNN,negative,0.9682522416114807,1996
2094,PNN,negative,0.9938808679580688,1997
2095,PNN,negative,0.963856041431427,1998
2096,PNN,negative,0.9891694784164429,1999
2097,PNN,negative,0.9916355609893799,2000
2098,PNN,negative,0.9728800058364868,2001
2099,PNN,negative,0.9797171950340271,2002
2100,PNN,negative,0.983914852142334,2003
2101,PNN,negative,0.9871242046356201,2004
2102,PNN,negative,0.9490097761154175,3733
2103,PNN,positive,0.9692652821540833,2606
2104,PNN,negative,0.9900027513504028,2005
2105,PNN,negative,0.9924374222755432,2006
2106,PNN,negative,0.9545632004737854,2007
2107,PNN,negative,0.990679919719696,2008
2108,PNN,negative,0.9789304733276367,2009
2109,PNN,negative,0.9912922978401184,2010
2110,PNN,positive,0.983802080154419,2011
2111,PNN,negative,0.9869939684867859,2012
2112,PNN,negative,0.9900651574134827,2013
2113,PNN,negative,0.9904237389564514,2014
2114,PNN,negative,0.9897093176841736,2015
2115,PNN,negative,0.9772034883499146,2016
2116,PNN,negative,0.9680437445640564,2017
2117,PNN,positive,0.6286616325378418,2018
2118,PNN,negative,0.988717794418335,2019
2119,PNN,negative,0.9900282025337219,2020
2120,PNN,negative,0.9867010712623596,2297
2121,PNN,neutral,0.6343108415603638,3734
2122,PNN,negative,0.9863802790641785,2021
2123,PNN,negative,0.9837626218795776,2038
2124,PNN,negative,0.9912041425704956,2022
2125,PNN,negative,0.9761161208152771,2023
2126,PNN,negative,0.9151662588119507,2024
2127,PNN,negative,0.9852181077003479,2025
2128,PNN,negative,0.9869950413703918,2026
2129,PNN,negative,0.9498691558837891,2027
2130,PNN,negative,0.9931014776229858,2028
2131,PNN,negative,0.9921427965164185,2029
2132,PNN,negative,0.993084192276001,2030
2133,PNN,negative,0.9840770363807678,2031
2134,PNN,negative,0.9875286817550659,2032
2135,PNN,negative,0.990371584892273,2033
2136,PNN,negative,0.9898324012756348,2034
2137,PNN,neutral,0.84780353307724,3735
2138,PNN,negative,0.9751901626586914,2035
2139,PNN,negative,0.989837646484375,2036
2140,PNN,negative,0.990829586982727,2037
2141,PNN,positive,0.8604661822319031,3025
2142,PNN,negative,0.9815503358840942,2039
2143,PNN,negative,0.9868554472923279,2040
2144,PNN,negative,0.9870911836624146,2041
2145,PNN,negative,0.9158861041069031,2042
2146,PNN,negative,0.9775176644325256,2043
2147,PNN,negative,0.9801070690155029,2044
2148,PNN,negative,0.9645532965660095,2045
2149,PNN,negative,0.9822824001312256,2046
2150,PNN,negative,0.9360104203224182,2047
2151,PNN,negative,0.9905462265014648,2048
2152,PNN,negative,0.985590934753418,2049
2153,PNN,negative,0.9931621551513672,2452
2154,PNN,negative,0.9933013916015625,2050
2155,PNN,negative,0.992422878742218,2051
2156,PNN,negative,0.989060640335083,2052
2157,PNN,neutral,0.742211103439331,2053
2158,PNN,negative,0.9920079708099365,2054
2159,PNN,negative,0.9805102348327637,2055
2160,PNN,negative,0.9876464605331421,2056
2161,PNN,negative,0.7400739789009094,2057
2162,PNN,negative,0.9750856161117554,3026
2163,PNN,negative,0.9855964779853821,2059
2164,PNN,negative,0.9913813471794128,2060
2165,PNN,negative,0.9917703866958618,2061
2166,PNN,negative,0.9936307072639465,2062
2167,PNN,negative,0.9928600192070007,2063
2168,PNN,negative,0.9795971512794495,2064
2169,PNN,negative,0.9893598556518555,2065
2170,PNN,negative,0.9873550534248352,2066
2171,PNN,negative,0.8270276784896851,2453
2172,PNN,negative,0.9909274578094482,2067
2173,PNN,negative,0.988934338092804,2068
2174,PNN,negative,0.9879492521286011,2069
2175,PNN,negative,0.991707980632782,2070
2176,PNN,negative,0.9921350479125977,2071
2177,PNN,negative,0.9887385368347168,2072
2178,PNN,negative,0.9920281767845154,2073
2179,PNN,negative,0.9854457378387451,2074
2180,PNN,positive,0.8390359878540039,2075
2181,PNN,negative,0.9840669631958008,2076
2182,PNN,positive,0.9876083731651306,3027
2183,PNN,negative,0.9398373961448669,2079
2184,PNN,negative,0.9914103150367737,2080
2185,PNN,negative,0.9850021004676819,2081
2186,PNN,negative,0.9934576153755188,2082
2187,PNN,negative,0.9885178804397583,2083
2188,PNN,negative,0.9813589453697205,2515
2189,PNN,negative,0.9911670088768005,2084
2190,PNN,negative,0.9598011374473572,2085
2191,PNN,negative,0.9912079572677612,2086
2192,PNN,negative,0.9926729798316956,2087
2193,PNN,negative,0.9896746277809143,2088
2194,PNN,negative,0.979613184928894,2089
2195,PNN,negative,0.9628191590309143,2090
2196,PNN,negative,0.9864576458930969,2091
2197,PNN,negative,0.9447104930877686,2092
2198,PNN,negative,0.9919531941413879,2093
2199,PNN,negative,0.9882994890213013,2094
2200,PNN,negative,0.991650402545929,2095
2201,PNN,positive,0.9077718257904053,3028
2202,PNN,positive,0.9886035919189453,3029
2203,PNN,negative,0.9910948276519775,2096
2204,PNN,negative,0.99082350730896,2097
2205,PNN,negative,0.9925328493118286,2098
2206,PNN,negative,0.9897648096084595,2099
2207,PNN,negative,0.9478318095207214,3736
2208,PNN,negative,0.989072859287262,2102
2209,PNN,negative,0.9931325316429138,2103
2210,PNN,negative,0.9922741055488586,2104
2211,PNN,negative,0.947470486164093,2105
2212,PNN,negative,0.9887953996658325,2106
2213,PNN,negative,0.967088520526886,2107
2214,PNN,negative,0.9930729269981384,2108
2215,PNN,neutral,0.41570210456848145,2109
2216,PNN,negative,0.9776068925857544,2110
2217,PNN,negative,0.9775928854942322,2111
2218,PNN,negative,0.9924415349960327,2112
2219,PNN,negative,0.9840716123580933,2113
2220,PNN,negative,0.9928102493286133,2114
2221,PNN,negative,0.9921382069587708,2115
2222,PNN,negative,0.9881110191345215,2116
2223,PNN,negative,0.9802228808403015,2117
2224,PNN,negative,0.9826635718345642,2119
2225,PNN,negative,0.9771867394447327,2120
2226,PNN,negative,0.9899563789367676,2121
2227,PNN,negative,0.8683529496192932,2122
2228,PNN,negative,0.9843020439147949,2123
2229,PNN,negative,0.991796612739563,2124
2230,PNN,negative,0.9923842549324036,2125
2231,PNN,negative,0.9900408387184143,2126
2232,PNN,negative,0.9874669909477234,2127
2233,PNN,negative,0.9912632703781128,2128
2234,PNN,negative,0.9881830811500549,2129
2235,PNN,negative,0.8433994054794312,2130
2236,PNN,negative,0.9924423694610596,2131
2237,PNN,negative,0.9741907119750977,2132
2238,PNN,negative,0.9915829300880432,2133
2239,PNN,negative,0.9910723567008972,2134
2240,PNN,negative,0.9820643663406372,2135
2241,PNN,negative,0.9812426567077637,2136
2242,PNN,negative,0.9869562387466431,2137
2243,PNN,negative,0.9929651021957397,2138
2244,PNN,negative,0.9917632341384888,2139
2245,PNN,negative,0.9782966375350952,2140
2246,PNN,negative,0.9888116121292114,2141
2247,PNN,negative,0.9850696921348572,2142
2248,PNN,positive,0.9474768042564392,2143
2249,PNN,negative,0.98591148853302,2144
2250,PNN,negative,0.9876607656478882,2145
2251,PNN,negative,0.9907413721084595,2146
2252,PNN,negative,0.9855777621269226,2147
2253,PNN,negative,0.9937783479690552,2148
2254,PNN,negative,0.989669144153595,2563
2255,PNN,negative,0.9850570559501648,2149
2256,PNN,neutral,0.5867207050323486,2607
2257,PNN,negative,0.9850991368293762,2150
2258,PNN,negative,0.987079381942749,2151
2259,PNN,negative,0.7462760210037231,2152
2260,PNN,negative,0.9878805875778198,2153
2261,PNN,positive,0.4989546239376068,2154
2262,PNN,negative,0.9895703792572021,2155
2263,PNN,negative,0.9938236474990845,2156
2264,PNN,negative,0.9564054012298584,2157
2265,PNN,negative,0.9895340800285339,2158
2266,PNN,negative,0.9800705313682556,2159
2267,PNN,negative,0.9910231828689575,2160
2268,PNN,negative,0.9917389154434204,2161
2269,PNN,negative,0.868155300617218,2162
2270,PNN,negative,0.9345189929008484,2163
2271,PNN,negative,0.9901463389396667,2164
2272,PNN,negative,0.8946112990379333,2564
2273,PNN,positive,0.9863433837890625,2565
2274,PNN,neutral,0.9579712152481079,2566
2275,PNN,neutral,0.9626398086547852,2567
2276,PNN,negative,0.9829484820365906,2165
2277,PNN,negative,0.9914340972900391,2166
2278,PNN,negative,0.9432411789894104,2167
2279,PNN,negative,0.9915527701377869,2169
2280,PNN,negative,0.989238977432251,2170
2281,PNN,negative,0.9744632244110107,2171
2282,PNN,negative,0.9928730726242065,2172
2283,PNN,negative,0.9889320135116577,2173
2284,PNN,negative,0.9918836355209351,2174
2285,PNN,negative,0.9875648617744446,2175
2286,PNN,negative,0.9867637753486633,2176
2287,PNN,negative,0.9916360378265381,2177
2288,PNN,negative,0.9847458600997925,2178
2289,PNN,negative,0.9895465970039368,2179
2290,PNN,negative,0.9875446557998657,2180
2291,PNN,negative,0.989844560623169,2181
2292,PNN,neutral,0.6193421483039856,3259
2293,PNN,negative,0.9916476011276245,2182
2294,PNN,negative,0.9879335761070251,2183
2295,PNN,negative,0.9910571575164795,2184
2296,PNN,negative,0.984179675579071,2185
2297,PNN,positive,0.9742518067359924,2608
2298,PNN,negative,0.9911304712295532,2186
2299,PNN,negative,0.987247884273529,2187
2300,PNN,negative,0.9717593789100647,2188
2301,PNN,negative,0.9905911087989807,2189
2302,PNN,positive,0.9829627275466919,2190
2303,PNN,negative,0.9930835962295532,2191
2304,PNN,negative,0.9935235977172852,2192
2305,PNN,negative,0.988754391670227,2193
2306,PNN,negative,0.990625262260437,2194
2307,PNN,negative,0.9806826114654541,2195
2308,PNN,negative,0.9877981543540955,2196
2309,PNN,negative,0.992531955242157,2197
2310,PNN,negative,0.9881138205528259,2198
2311,PNN,negative,0.9683391451835632,2199
2312,PNN,negative,0.977867603302002,2200
2313,PNN,negative,0.9888585805892944,2201
2314,PNN,negative,0.9927160143852234,2202
2315,PNN,negative,0.9910925030708313,2203
2316,PNN,negative,0.9900476932525635,2204
2317,PNN,positive,0.9460771679878235,2275
2318,PNN,negative,0.9879869818687439,2205
2319,PNN,negative,0.9918003678321838,2206
2320,PNN,negative,0.9922035932540894,2207
2321,PNN,negative,0.979164719581604,2208
2322,PNN,negative,0.9474002718925476,2209
2323,PNN,negative,0.8759800791740417,2210
2324,PNN,negative,0.9872281551361084,2211
2325,PNN,negative,0.9898015856742859,2212
2326,PNN,negative,0.9930064678192139,2213
2327,PNN,negative,0.9929661750793457,2214
2328,PNN,negative,0.9856694936752319,2215
2329,PNN,negative,0.9643267393112183,2216
2330,PNN,negative,0.9864215850830078,2217
2331,PNN,negative,0.9924744963645935,2218
2332,PNN,negative,0.9882189035415649,2219
2333,PNN,negative,0.9931031465530396,2220
2334,PNN,negative,0.9921554923057556,2221
2335,PNN,negative,0.9662941098213196,2295
2336,PNN,negative,0.9884368777275085,2222
2337,PNN,negative,0.9900059103965759,2223
2338,PNN,negative,0.9588572978973389,2224
2339,PNN,negative,0.982799768447876,2225
2340,PNN,positive,0.978843092918396,2226
2341,PNN,negative,0.9934360980987549,2227
2342,PNN,negative,0.9936894178390503,2228
2343,PNN,negative,0.9839931130409241,2229
2344,PNN,negative,0.9893513321876526,2230
2345,PNN,negative,0.8542728424072266,2792
2346,PNN,negative,0.9627134203910828,2231
2347,PNN,negative,0.9891335368156433,2232
2348,PNN,negative,0.96484375,2233
2349,PNN,negative,0.9725023508071899,2234
2350,PNN,negative,0.982667863368988,2235
2351,PNN,negative,0.9905270338058472,2236
2352,PNN,negative,0.9920836687088013,2237
2353,PNN,negative,0.9804993271827698,2238
2354,PNN,negative,0.9801737070083618,2239
2355,PNN,negative,0.9434839487075806,2296
2356,PNN,negative,0.9921626448631287,2240
2357,PNN,negative,0.9915899634361267,2241
2358,PNN,negative,0.9825384616851807,2242
2359,PNN,negative,0.9919592142105103,2243
2360,PNN,negative,0.9870986342430115,2244
2361,PNN,negative,0.981179416179657,2245
2362,PNN,positive,0.9712011218070984,2568
2363,PNN,negative,0.9879509806632996,2246
2364,PNN,negative,0.992389976978302,2247
2365,PNN,negative,0.9907152652740479,2248
2366,PNN,negative,0.9776917695999146,2249
2367,PNN,negative,0.982430100440979,2250
2368,PNN,negative,0.9870304465293884,2251
2369,PNN,negative,0.9880784153938293,2252
2370,PNN,negative,0.9676710963249207,2253
2371,PNN,negative,0.989443838596344,2254
2372,PNN,positive,0.9855121970176697,2570
2373,PNN,neutral,0.9626398086547852,2571
2374,PNN,positive,0.9850619435310364,2609
2375,PNN,neutral,0.9605890512466431,2610
2376,PNN,neutral,0.9275789856910706,2611
2377,PNN,negative,0.9842802286148071,2255
2378,PNN,negative,0.9558146595954895,2256
2379,PNN,negative,0.990641176700592,2257
2380,PNN,negative,0.9818222522735596,2258
2381,PNN,negative,0.9602138996124268,2259
2382,PNN,negative,0.9803312420845032,2260
2383,PNN,positive,0.8412639498710632,2261
2384,PNN,negative,0.9919344186782837,2348
2385,PNN,negative,0.9781436920166016,2262
2386,PNN,negative,0.9668387174606323,2263
2387,PNN,negative,0.9488117694854736,2264
2388,PNN,negative,0.9327975511550903,2265
2389,PNN,negative,0.9862639904022217,2266
2390,PNN,negative,0.9783744812011719,2267
2391,PNN,negative,0.9882177710533142,2268
2392,PNN,negative,0.9924416542053223,2269
2393,PNN,negative,0.9908671379089355,2270
2394,PNN,negative,0.9668957591056824,2271
2395,PNN,negative,0.9885511994361877,2272
2396,PNN,negative,0.9859721660614014,2273
2397,PNN,negative,0.9851771593093872,2274
2398,PNN,negative,0.9869513511657715,2276
2399,PNN,negative,0.9915886521339417,2277
2400,PNN,negative,0.9869504570960999,2278
2401,PNN,negative,0.9910054206848145,2279
2402,PNN,neutral,0.8315452933311462,2569
2403,PNN,negative,0.9934185743331909,2280
2404,PNN,negative,0.9005957245826721,2281
2405,PNN,negative,0.9896016716957092,2282
2406,PNN,negative,0.9929775595664978,2283
2407,PNN,negative,0.9770200252532959,2284
2408,PNN,negative,0.9858981370925903,2285
2409,PNN,negative,0.9410973787307739,2286
2410,PNN,negative,0.9830007553100586,2287
2411,PNN,negative,0.987392246723175,2288
2412,PNN,negative,0.941135048866272,2289
2413,PNN,negative,0.9880062937736511,2290
2414,PNN,negative,0.9871670603752136,2291
2415,PNN,positive,0.8287839293479919,2292
2416,PNN,negative,0.990510880947113,2293
2417,PNN,negative,0.9840182662010193,2294
2418,PNN,negative,0.9881580471992493,2298
2419,PNN,positive,0.9853721261024475,2299
2420,PNN,negative,0.9797616004943848,2300
2421,PNN,negative,0.9750712513923645,2301
2422,PNN,negative,0.9871030449867249,2302
2423,PNN,negative,0.9886293411254883,2303
2424,PNN,negative,0.9910468459129333,2304
2425,PNN,negative,0.9864912033081055,2305
2426,PNN,negative,0.9919580221176147,2306
2427,PNN,negative,0.9807161092758179,2307
2428,PNN,negative,0.9919432401657104,2308
2429,PNN,negative,0.9239183068275452,2309
2430,PNN,negative,0.990347146987915,2310
2431,PNN,negative,0.990505039691925,2311
2432,PNN,negative,0.9842498302459717,2312
2433,PNN,negative,0.9930635094642639,2313
2434,PNN,negative,0.9898715615272522,2314
2435,PNN,positive,0.8749148845672607,2315
2436,PNN,negative,0.9837648272514343,2316
2437,PNN,negative,0.9895301461219788,2317
2438,PNN,negative,0.9754533171653748,2319
2439,PNN,negative,0.9903988838195801,2320
2440,PNN,negative,0.990395724773407,2321
2441,PNN,negative,0.9890544414520264,2322
2442,PNN,negative,0.9870026111602783,2323
2443,PNN,negative,0.5023391246795654,2324
2444,PNN,negative,0.9919223785400391,2325
2445,PNN,negative,0.9796727895736694,2326
2446,PNN,negative,0.9884031414985657,2327
2447,PNN,negative,0.9889178276062012,2328
2448,PNN,negative,0.9805825352668762,2329
2449,PNN,negative,0.9827567338943481,2330
2450,PNN,negative,0.6899037957191467,2349
2451,PNN,positive,0.9863433837890625,2572
2452,PNN,negative,0.9918671250343323,2331
2453,PNN,negative,0.9743374586105347,2332
2454,PNN,negative,0.9888719916343689,2333
2455,PNN,negative,0.9826948046684265,2334
2456,PNN,negative,0.5905673503875732,2335
2457,PNN,negative,0.9843860268592834,2337
2458,PNN,positive,0.8567669987678528,2338
2459,PNN,negative,0.9082547426223755,2339
2460,PNN,negative,0.9818978905677795,2340
2461,PNN,negative,0.9923442006111145,2341
2462,PNN,negative,0.9884353876113892,2342
2463,PNN,negative,0.990152895450592,2343
2464,PNN,negative,0.9826170802116394,2344
2465,PNN,positive,0.5918848514556885,2345
2466,PNN,negative,0.9450615048408508,2346
2467,PNN,negative,0.9907069206237793,2347
2468,PNN,negative,0.9765186905860901,2350
2469,PNN,negative,0.9919533133506775,2351
2470,PNN,negative,0.9914345741271973,2352
2471,PNN,negative,0.9134642481803894,2353
2472,PNN,negative,0.992562472820282,2354
2473,PNN,negative,0.9906458854675293,2355
2474,PNN,negative,0.9905123114585876,2356
2475,PNN,negative,0.9886066317558289,2357
2476,PNN,negative,0.961643636226654,2358
2477,PNN,negative,0.9910910129547119,2359
2478,PNN,negative,0.9870928525924683,2360
2479,PNN,negative,0.9740114212036133,2361
2480,PNN,negative,0.9918957352638245,2362
2481,PNN,negative,0.9912164211273193,2363
2482,PNN,negative,0.9908649325370789,2364
2483,PNN,negative,0.9918161034584045,2365
2484,PNN,negative,0.984074592590332,2367
2485,PNN,negative,0.9923027753829956,2368
2486,PNN,negative,0.821512758731842,2369
2487,PNN,negative,0.9920356869697571,2370
2488,PNN,negative,0.9789162874221802,2371
2489,PNN,negative,0.987280011177063,2372
2490,PNN,negative,0.9892271757125854,2373
2491,PNN,negative,0.9704660773277283,2374
2492,PNN,negative,0.9724597334861755,2432
2493,PNN,negative,0.9908971190452576,2375
2494,PNN,negative,0.9889295697212219,2376
2495,PNN,negative,0.9902504682540894,2377
2496,PNN,negative,0.9795263409614563,2378
2497,PNN,negative,0.4403805434703827,2379
2498,PNN,negative,0.9752987623214722,2380
2499,PNN,negative,0.9516890645027161,2381
2500,PNN,positive,0.9443773031234741,2523
2501,PNN,negative,0.9841641783714294,2382
2502,PNN,negative,0.989641010761261,2383
2503,PNN,negative,0.9749017953872681,2384
2504,PNN,negative,0.992957353591919,2385
2505,PNN,negative,0.9800399541854858,2386
2506,PNN,negative,0.990269660949707,2387
2507,PNN,negative,0.9747822880744934,2388
2508,PNN,negative,0.9795182347297668,2389
2509,PNN,negative,0.9213752150535583,2390
2510,PNN,negative,0.988752543926239,2391
